TimeResultsWereReceived	MD5HashOfParticipantsIPAddress	ControllerName	ItemNumber	ElementNumber	Type	Group	WordNumber	Word	Alternative	WordOn	Correct	ReadingTimeToFirstAnswer	Sentence	TotalTimeToCorrectAnswer
1586869754	4	Maze	33	0	critical_g	13	1	conclusion	derives	0	yes	1999	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	1999
1586869754	4	Maze	33	0	critical_g	13	2	that	yeah	1	yes	873	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	873
1586869754	4	Maze	33	0	critical_g	13	3	the	wow	1	yes	657	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	657
1586869754	4	Maze	33	0	critical_g	13	4	victims	connect	1	yes	1255	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	1255
1586869754	4	Maze	33	0	critical_g	13	5	who	lake	0	yes	623	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	623
1586869754	4	Maze	33	0	critical_g	13	6	the	mid	0	yes	520	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	520
1586869754	4	Maze	33	0	critical_g	13	7	criminal	continue	1	yes	743	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	743
1586869754	4	Maze	33	0	critical_g	13	8	assaulted	accessing	1	yes	865	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	865
1586869754	4	Maze	33	0	critical_g	13	9	were	sort	1	yes	1048	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	1048
1586869754	4	Maze	33	0	critical_g	13	10	surviving	animation	1	yes	1089	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	1089
1586869754	4	Maze	33	0	critical_g	13	11	calmed	duplex	1	yes	1743	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	1743
1586869754	4	Maze	33	0	critical_g	13	12	everyone	standing	0	yes	1121	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	1121
1586869754	4	Maze	33	0	critical_g	13	13	down.	ha.	0	yes	681	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	681
1586869754	4	Maze	67	0	filler	40	0	The	x-x-x	0	yes	534	The private tutor explained the assignment carefully.	534
1586869754	4	Maze	67	0	filler	40	1	private	reproduce	1	yes	1302	The private tutor explained the assignment carefully.	1302
1586869754	4	Maze	67	0	filler	40	2	tutor	bumps	0	yes	1937	The private tutor explained the assignment carefully.	1937
1586869754	4	Maze	67	0	filler	40	3	explained	amendment	0	yes	672	The private tutor explained the assignment carefully.	672
1586869754	4	Maze	67	0	filler	40	4	the	lot	1	yes	880	The private tutor explained the assignment carefully.	880
1586869754	4	Maze	67	0	filler	40	5	assignment	kilometers	1	yes	1474	The private tutor explained the assignment carefully.	1474
1586869754	4	Maze	67	0	filler	40	6	carefully.	centuries.	0	yes	1301	The private tutor explained the assignment carefully.	1301
1586869754	4	Maze	73	0	filler	46	0	The	x-x-x	0	yes	452	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	452
1586869754	4	Maze	73	0	filler	46	1	administrator	unmask	0	yes	2192	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	2192
1586869754	4	Maze	73	0	filler	46	2	who	hell	0	yes	722	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	722
1586869754	4	Maze	73	0	filler	46	3	the	fact	0	yes	711	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	711
1586869754	4	Maze	73	0	filler	46	4	nurse	forth	1	yes	1198	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1198
1586869754	4	Maze	73	0	filler	46	5	from	none	0	yes	1346	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1346
1586869754	4	Maze	73	0	filler	46	6	the	anti	0	yes	535	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	535
1586869754	4	Maze	73	0	filler	46	7	clinic	scales	0	yes	1602	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1602
1586869754	4	Maze	73	0	filler	46	8	supervised	detectives	0	yes	1191	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1191
1586869754	4	Maze	73	0	filler	46	9	scolded	pungent	1	yes	1343	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1343
1586869754	4	Maze	73	0	filler	46	10	the	nice	1	yes	812	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	812
1586869754	4	Maze	73	0	filler	46	11	medic	smoky	1	yes	1246	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1246
1586869754	4	Maze	73	0	filler	46	12	while	match	1	yes	1119	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1119
1586869754	4	Maze	73	0	filler	46	13	a	lake	0	yes	743	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	743
1586869754	4	Maze	73	0	filler	46	14	patient	islands	1	yes	1074	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1074
1586869754	4	Maze	73	0	filler	46	15	was	boys	1	yes	623	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	623
1586869754	4	Maze	73	0	filler	46	16	brought	imagine	0	yes	1441	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	1441
1586869754	4	Maze	73	0	filler	46	17	into	view	1	yes	745	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	745
1586869754	4	Maze	73	0	filler	46	18	the	luck	1	yes	485	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	485
1586869754	4	Maze	73	0	filler	46	19	emergency	recommend	0	yes	731	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	731
1586869754	4	Maze	73	0	filler	46	20	room.	able.	0	yes	558	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	558
1586869754	4	Maze	89	0	filler	62	0	The	x-x-x	0	yes	454	The beggar is often scrounging for cigarettes.	454
1586869754	4	Maze	89	0	filler	62	1	beggar	officially	1	yes	1224	The beggar is often scrounging for cigarettes.	1224
1586869754	4	Maze	89	0	filler	62	2	is	mid	0	yes	1183	The beggar is often scrounging for cigarettes.	1183
1586869754	4	Maze	89	0	filler	62	3	often	feels	0	yes	937	The beggar is often scrounging for cigarettes.	937
1586869754	4	Maze	89	0	filler	62	4	scrounging	concourses	0	yes	2170	The beggar is often scrounging for cigarettes.	2170
1586869754	4	Maze	89	0	filler	62	5	for	fan	0	yes	566	The beggar is often scrounging for cigarettes.	566
1586869754	4	Maze	89	0	filler	62	6	cigarettes.	agreements.	0	yes	905	The beggar is often scrounging for cigarettes.	905
1586869754	4	Maze	85	0	filler	58	0	During	x-x-x	0	yes	565	During the party everybody was dancing to rock music.	565
1586869754	4	Maze	85	0	filler	58	1	the	buy	0	yes	912	During the party everybody was dancing to rock music.	912
1586869754	4	Maze	85	0	filler	58	2	party	comes	1	yes	1376	During the party everybody was dancing to rock music.	1376
1586869754	4	Maze	85	0	filler	58	3	everybody	otherwise	1	yes	688	During the party everybody was dancing to rock music.	688
1586869754	4	Maze	85	0	filler	58	4	was	few	0	yes	680	During the party everybody was dancing to rock music.	680
1586869754	4	Maze	85	0	filler	58	5	dancing	monster	0	yes	896	During the party everybody was dancing to rock music.	896
1586869754	4	Maze	85	0	filler	58	6	to	pay	0	yes	715	During the party everybody was dancing to rock music.	715
1586869754	4	Maze	85	0	filler	58	7	rock	ago	0	yes	853	During the party everybody was dancing to rock music.	853
1586869754	4	Maze	85	0	filler	58	8	music.	agree.	1	yes	816	During the party everybody was dancing to rock music.	816
1586869754	4	Maze	9	0	critical_g	1	0	The	x-x-x	0	yes	438	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	438
1586869754	4	Maze	9	0	critical_g	1	1	suspicion	compiles	0	yes	1521	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	1521
1586869754	4	Maze	9	0	critical_g	1	2	that	join	0	yes	615	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	615
1586869754	4	Maze	9	0	critical_g	1	3	the	map	0	yes	496	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	496
1586869754	4	Maze	9	0	critical_g	1	4	sculptor	competed	0	yes	952	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	952
1586869754	4	Maze	9	0	critical_g	1	5	who	okay	1	yes	832	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	832
1586869754	4	Maze	9	0	critical_g	1	6	the	wide	1	yes	744	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	744
1586869754	4	Maze	9	0	critical_g	1	7	painter	extends	1	yes	639	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	639
1586869754	4	Maze	9	0	critical_g	1	8	admired	grilled	0	yes	665	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	665
1586869754	4	Maze	9	0	critical_g	1	9	wasn't	strong	1	yes	1128	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	1128
1586869754	4	Maze	9	0	critical_g	1	10	talented	threaten	0	yes	1032	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	1032
1586869754	4	Maze	9	0	critical_g	1	11	was	mid	0	yes	561	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	561
1586869754	4	Maze	9	0	critical_g	1	12	completely	commission	0	yes	689	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	689
1586869754	4	Maze	9	0	critical_g	1	13	untrue.	toured.	0	yes	1143	The suspicion that the sculptor who the painter admired wasn't talented was completely untrue.	1143
1586869754	4	Maze	16	0	critical_u	4	0	The	x-x-x	0	yes	1091	The indication that the child who the medic rescued relieved everyone.	1091
1586869754	4	Maze	16	0	critical_u	4	1	indication	symbolizes	1	yes	1985	The indication that the child who the medic rescued relieved everyone.	1985
1586869754	4	Maze	16	0	critical_u	4	2	that	wish	1	yes	924	The indication that the child who the medic rescued relieved everyone.	924
1586869754	4	Maze	16	0	critical_u	4	3	the	what	1	yes	885	The indication that the child who the medic rescued relieved everyone.	885
1586869754	4	Maze	16	0	critical_u	4	4	child	there	0	yes	1592	The indication that the child who the medic rescued relieved everyone.	1592
1586869754	4	Maze	16	0	critical_u	4	5	who	trip	0	yes	847	The indication that the child who the medic rescued relieved everyone.	847
1586869754	4	Maze	16	0	critical_u	4	6	the	hot	1	yes	1560	The indication that the child who the medic rescued relieved everyone.	1560
1586869754	4	Maze	16	0	critical_u	4	7	medic	vases	1	yes	952	The indication that the child who the medic rescued relieved everyone.	952
1586869754	4	Maze	16	0	critical_u	4	8	rescued	fascist	0	yes	1410	The indication that the child who the medic rescued relieved everyone.	1410
1586869754	4	Maze	16	0	critical_u	4	9	relieved	tracking	0	yes	1822	The indication that the child who the medic rescued relieved everyone.	1822
1586869754	4	Maze	16	0	critical_u	4	10	everyone.	involved.	0	yes	626	The indication that the child who the medic rescued relieved everyone.	626
1586869754	4	Maze	53	0	filler	26	0	The	x-x-x	0	yes	815	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	815
1586869754	4	Maze	53	0	filler	26	1	firemen	originate	1	yes	1385	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1385
1586869754	4	Maze	53	0	filler	26	2	at	war	0	yes	862	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	862
1586869754	4	Maze	53	0	filler	26	3	the	sure	0	yes	675	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	675
1586869754	4	Maze	53	0	filler	26	4	scene	among	0	yes	812	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	812
1586869754	4	Maze	53	0	filler	26	5	apprehended	outsourcing	0	yes	1160	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1160
1586869754	4	Maze	53	0	filler	26	6	the	cent	0	yes	664	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	664
1586869754	4	Maze	53	0	filler	26	7	arsonist	deviance	1	yes	840	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	840
1586869754	4	Maze	53	0	filler	26	8	because	anymore	0	yes	768	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	768
1586869754	4	Maze	53	0	filler	26	9	there	mouth	0	yes	655	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	655
1586869754	4	Maze	53	0	filler	26	10	was	fun	0	yes	561	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	561
1586869754	4	Maze	53	0	filler	26	11	a	us	1	no	464	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	12	great	enter	0	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	13	deal	laws	0	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	14	of	yes	0	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	15	evidence	produced	1	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	16	pointing	observer	0	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	17	to	plus	0	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	18	his	bill	1	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	53	0	filler	26	19	guilt.	weigh.	0	no	None	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	None
1586869754	4	Maze	83	0	filler	56	0	The	x-x-x	0	yes	452	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	452
1586869754	4	Maze	83	0	filler	56	1	surgeon	responding	1	yes	1378	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1378
1586869754	4	Maze	83	0	filler	56	2	who	way	1	yes	1167	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1167
1586869754	4	Maze	83	0	filler	56	3	the	web	1	yes	976	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	976
1586869754	4	Maze	83	0	filler	56	4	detective	belonging	1	yes	1488	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1488
1586869754	4	Maze	83	0	filler	56	5	who	bad	0	yes	1249	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1249
1586869754	4	Maze	83	0	filler	56	6	was	girl	0	yes	767	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	767
1586869754	4	Maze	83	0	filler	56	7	on	ways	0	yes	681	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	681
1586869754	4	Maze	83	0	filler	56	8	the	soul	0	yes	583	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	583
1586869754	4	Maze	83	0	filler	56	9	case	hope	1	yes	743	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	743
1586869754	4	Maze	83	0	filler	56	10	consulted	databases	0	yes	1017	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1017
1586869754	4	Maze	83	0	filler	56	11	questioned	profitable	0	yes	1135	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1135
1586869754	4	Maze	83	0	filler	56	12	the	soul	1	yes	664	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	664
1586869754	4	Maze	83	0	filler	56	13	coroner	bullion	1	yes	1363	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1363
1586869754	4	Maze	83	0	filler	56	14	because	playing	0	yes	702	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	702
1586869754	4	Maze	83	0	filler	56	15	the	hour	1	yes	840	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	840
1586869754	4	Maze	83	0	filler	56	16	markings	explores	1	yes	1667	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1667
1586869754	4	Maze	83	0	filler	56	17	on	ball	1	yes	589	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	589
1586869754	4	Maze	83	0	filler	56	18	the	won	0	yes	769	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	769
1586869754	4	Maze	83	0	filler	56	19	body	fun	1	yes	1079	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1079
1586869754	4	Maze	83	0	filler	56	20	were	hope	0	yes	616	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	616
1586869754	4	Maze	83	0	filler	56	21	difficult	statement	0	yes	688	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	688
1586869754	4	Maze	83	0	filler	56	22	to	town	1	yes	648	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	648
1586869754	4	Maze	83	0	filler	56	23	explain.	windows.	0	yes	1001	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	1001
1586869754	4	Maze	72	0	filler	45	0	The	x-x-x	0	yes	452	The trainee knew that the task which the director had set for him was impossible to finish within a week.	452
1586869754	4	Maze	72	0	filler	45	1	trainee	recursively	0	yes	2170	The trainee knew that the task which the director had set for him was impossible to finish within a week.	2170
1586869754	4	Maze	72	0	filler	45	2	knew	easy	0	yes	847	The trainee knew that the task which the director had set for him was impossible to finish within a week.	847
1586869754	4	Maze	72	0	filler	45	3	that	jack	1	yes	736	The trainee knew that the task which the director had set for him was impossible to finish within a week.	736
1586869754	4	Maze	72	0	filler	45	4	the	eat	1	yes	777	The trainee knew that the task which the director had set for him was impossible to finish within a week.	777
1586869754	4	Maze	72	0	filler	45	5	task	earn	0	yes	912	The trainee knew that the task which the director had set for him was impossible to finish within a week.	912
1586869754	4	Maze	72	0	filler	45	6	which	prime	0	yes	1367	The trainee knew that the task which the director had set for him was impossible to finish within a week.	1367
1586869754	4	Maze	72	0	filler	45	7	the	note	1	yes	968	The trainee knew that the task which the director had set for him was impossible to finish within a week.	968
1586869754	4	Maze	72	0	filler	45	8	director	together	0	yes	1273	The trainee knew that the task which the director had set for him was impossible to finish within a week.	1273
1586869754	4	Maze	72	0	filler	45	9	had	wind	0	yes	911	The trainee knew that the task which the director had set for him was impossible to finish within a week.	911
1586869754	4	Maze	72	0	filler	45	10	set	word	1	yes	848	The trainee knew that the task which the director had set for him was impossible to finish within a week.	848
1586869754	4	Maze	72	0	filler	45	11	for	lose	1	yes	697	The trainee knew that the task which the director had set for him was impossible to finish within a week.	697
1586869754	4	Maze	72	0	filler	45	12	him	anti	1	yes	720	The trainee knew that the task which the director had set for him was impossible to finish within a week.	720
1586869754	4	Maze	72	0	filler	45	13	was	girl	1	yes	591	The trainee knew that the task which the director had set for him was impossible to finish within a week.	591
1586869754	4	Maze	72	0	filler	45	14	impossible	commission	0	yes	688	The trainee knew that the task which the director had set for him was impossible to finish within a week.	688
1586869754	4	Maze	72	0	filler	45	15	to	gun	1	yes	506	The trainee knew that the task which the director had set for him was impossible to finish within a week.	506
1586869754	4	Maze	72	0	filler	45	16	finish	served	0	yes	823	The trainee knew that the task which the director had set for him was impossible to finish within a week.	823
1586869754	4	Maze	72	0	filler	45	17	within	degree	0	yes	754	The trainee knew that the task which the director had set for him was impossible to finish within a week.	754
1586869754	4	Maze	72	0	filler	45	18	a	cup	0	yes	480	The trainee knew that the task which the director had set for him was impossible to finish within a week.	480
1586869754	4	Maze	72	0	filler	45	19	week.	thus.	1	yes	893	The trainee knew that the task which the director had set for him was impossible to finish within a week.	893
1586869754	4	Maze	54	0	filler	27	0	During	x-x-x	0	yes	573	During the season%2C the choir holds rehearsals in the church regularly.	573
1586869754	4	Maze	54	0	filler	27	1	the	nice	1	yes	817	During the season%2C the choir holds rehearsals in the church regularly.	817
1586869754	4	Maze	54	0	filler	27	2	season%2C	called%2C	0	yes	783	During the season%2C the choir holds rehearsals in the church regularly.	783
1586869754	4	Maze	54	0	filler	27	3	the	us	1	yes	983	During the season%2C the choir holds rehearsals in the church regularly.	983
1586869754	4	Maze	54	0	filler	27	4	choir	haunt	1	yes	761	During the season%2C the choir holds rehearsals in the church regularly.	761
1586869754	4	Maze	54	0	filler	27	5	holds	anger	1	yes	2009	During the season%2C the choir holds rehearsals in the church regularly.	2009
1586869754	4	Maze	54	0	filler	27	6	rehearsals	prophecies	0	yes	1104	During the season%2C the choir holds rehearsals in the church regularly.	1104
1586869754	4	Maze	54	0	filler	27	7	in	laws	0	yes	950	During the season%2C the choir holds rehearsals in the church regularly.	950
1586869754	4	Maze	54	0	filler	27	8	the	thus	1	yes	697	During the season%2C the choir holds rehearsals in the church regularly.	697
1586869754	4	Maze	54	0	filler	27	9	church	issues	0	yes	720	During the season%2C the choir holds rehearsals in the church regularly.	720
1586869754	4	Maze	54	0	filler	27	10	regularly.	customers.	0	yes	737	During the season%2C the choir holds rehearsals in the church regularly.	737
1586869754	4	Maze	29	0	critical_g	11	0	The	x-x-x	0	yes	511	The statement that the senator who the diplomat opposed was winning really made him angry.	511
1586869754	4	Maze	29	0	critical_g	11	1	statement	endorses	0	yes	1647	The statement that the senator who the diplomat opposed was winning really made him angry.	1647
1586869754	4	Maze	29	0	critical_g	11	2	that	air	1	yes	489	The statement that the senator who the diplomat opposed was winning really made him angry.	489
1586869754	4	Maze	29	0	critical_g	11	3	the	guys	1	yes	663	The statement that the senator who the diplomat opposed was winning really made him angry.	663
1586869754	4	Maze	29	0	critical_g	11	4	senator	confirm	0	yes	1016	The statement that the senator who the diplomat opposed was winning really made him angry.	1016
1586869754	4	Maze	29	0	critical_g	11	5	who	ass	1	yes	793	The statement that the senator who the diplomat opposed was winning really made him angry.	793
1586869754	4	Maze	29	0	critical_g	11	6	the	ways	0	yes	775	The statement that the senator who the diplomat opposed was winning really made him angry.	775
1586869754	4	Maze	29	0	critical_g	11	7	diplomat	rewarded	1	yes	864	The statement that the senator who the diplomat opposed was winning really made him angry.	864
1586869754	4	Maze	29	0	critical_g	11	8	opposed	masters	1	yes	1008	The statement that the senator who the diplomat opposed was winning really made him angry.	1008
1586869754	4	Maze	29	0	critical_g	11	9	was	bus	0	yes	703	The statement that the senator who the diplomat opposed was winning really made him angry.	703
1586869754	4	Maze	29	0	critical_g	11	10	winning	century	1	yes	714	The statement that the senator who the diplomat opposed was winning really made him angry.	714
1586869754	4	Maze	29	0	critical_g	11	11	really	happen	1	yes	1335	The statement that the senator who the diplomat opposed was winning really made him angry.	1335
1586869754	4	Maze	29	0	critical_g	11	12	made	web	1	yes	1192	The statement that the senator who the diplomat opposed was winning really made him angry.	1192
1586869754	4	Maze	29	0	critical_g	11	13	him	wall	0	yes	616	The statement that the senator who the diplomat opposed was winning really made him angry.	616
1586869754	4	Maze	29	0	critical_g	11	14	angry.	drama.	0	yes	929	The statement that the senator who the diplomat opposed was winning really made him angry.	929
1586869754	4	Maze	24	0	critical_u	8	0	The	x-x-x	0	yes	793	The presumption that the actor who the starlet loved made her cry.	793
1586869754	4	Maze	24	0	critical_u	8	1	presumption	commemorates	0	no	2278	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	2	that	wild	0	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	3	the	ass	0	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	4	actor	forth	1	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	5	who	holy	1	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	6	the	wide	0	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	7	starlet	densest	0	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	8	loved	miles	0	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	9	made	walk	0	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	10	her	mid	0	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	24	0	critical_u	8	11	cry.	gear.	1	no	None	The presumption that the actor who the starlet loved made her cry.	None
1586869754	4	Maze	56	0	filler	29	0	The	x-x-x	0	yes	1550	The milkman punctually delivers the milk at the door every day.	1550
1586869754	4	Maze	56	0	filler	29	1	milkman	obstruct	1	yes	1556	The milkman punctually delivers the milk at the door every day.	1556
1586869754	4	Maze	56	0	filler	29	2	punctually	clerestory	1	yes	1355	The milkman punctually delivers the milk at the door every day.	1355
1586869754	4	Maze	56	0	filler	29	3	delivers	lesbians	1	yes	903	The milkman punctually delivers the milk at the door every day.	903
1586869754	4	Maze	56	0	filler	29	4	the	lose	0	yes	1426	The milkman punctually delivers the milk at the door every day.	1426
1586869754	4	Maze	56	0	filler	29	5	milk	quit	0	yes	624	The milkman punctually delivers the milk at the door every day.	624
1586869754	4	Maze	56	0	filler	29	6	at	ass	1	yes	728	The milkman punctually delivers the milk at the door every day.	728
1586869754	4	Maze	56	0	filler	29	7	the	nor	1	yes	721	The milkman punctually delivers the milk at the door every day.	721
1586869754	4	Maze	56	0	filler	29	8	door	took	1	yes	631	The milkman punctually delivers the milk at the door every day.	631
1586869754	4	Maze	56	0	filler	29	9	every	weird	1	yes	689	The milkman punctually delivers the milk at the door every day.	689
1586869754	4	Maze	56	0	filler	29	10	day.	join.	1	yes	488	The milkman punctually delivers the milk at the door every day.	488
1586869754	4	Maze	64	0	filler	37	0	The	x-x-x	0	yes	645	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	645
1586869754	4	Maze	64	0	filler	37	1	spider	enclosing	1	yes	1169	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	1169
1586869754	4	Maze	64	0	filler	37	2	that	sad	0	yes	785	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	785
1586869754	4	Maze	64	0	filler	37	3	the	cent	0	yes	559	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	559
1586869754	4	Maze	64	0	filler	37	4	boy	been	0	yes	817	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	817
1586869754	4	Maze	64	0	filler	37	5	who	hell	1	yes	750	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	750
1586869754	4	Maze	64	0	filler	37	6	was	pro	1	yes	873	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	873
1586869754	4	Maze	64	0	filler	37	7	in	say	0	yes	583	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	583
1586869754	4	Maze	64	0	filler	37	8	the	jack	1	yes	490	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	490
1586869754	4	Maze	64	0	filler	37	9	yard	earn	0	yes	592	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	592
